,zip,year,month,datetime,City,State,Metro,CountyName,year-month,zri_predict,zri_actual,residual
40454,28269,2019,3,2019-03-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-03,1094.1764861559648,1171.0,-76.82351384403523
40455,28269,2019,4,2019-04-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-04,1095.679191804306,1204.5,-108.8208081956941
40456,28269,2019,5,2019-05-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-05,1098.7350043911956,1238.0,-139.26499560880438
40457,28269,2019,6,2019-06-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-06,1082.0415595904597,1260.0,-177.95844040954034
40458,28269,2019,7,2019-07-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-07,1078.0901206597875,1249.0,-170.90987934021246
40459,28269,2019,8,2019-08-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-08,1089.1748351662577,1238.0,-148.8251648337423
40460,28269,2019,9,2019-09-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-09,1063.2550307327933,1229.0,-165.74496926720667
40461,28269,2019,10,2019-10-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-10,1057.5139501781175,1232.0,-174.4860498218825
40462,28269,2019,11,2019-11-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-11,1077.2876998984189,1241.0,-163.71230010158115
40463,28269,2019,12,2019-12-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-12,1073.8695160623038,1237.0,-163.13048393769623
40524,28273,2019,1,2019-01-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-01,1211.94888540139,1194.0,17.948885401390044
40525,28273,2019,2,2019-02-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-02,1201.7268402728062,1180.0,21.726840272806157
40526,28273,2019,3,2019-03-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-03,1199.7886388718055,1179.0,20.78863887180546
40527,28273,2019,4,2019-04-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-04,1204.5751600978306,1207.0,-2.424839902169424
40528,28273,2019,5,2019-05-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-05,1211.271660405191,1235.0,-23.728339594809086
40529,28273,2019,6,2019-06-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-06,1195.1767086625323,1244.0,-48.82329133746771
40530,28273,2019,7,2019-07-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-07,1189.071675445565,1255.0,-65.928324554435
40531,28273,2019,8,2019-08-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-08,1199.1147894863898,1266.0,-66.88521051361022
40532,28273,2019,9,2019-09-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-09,1184.072878105353,1269.0,-84.92712189464692
40533,28273,2019,10,2019-10-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-10,1156.3415556537168,1235.0,-78.6584443462832
40534,28273,2019,11,2019-11-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-11,1181.2941417138559,1222.0,-40.70585828614412
40535,28273,2019,12,2019-12-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-12,1179.3937360860539,1243.0,-63.60626391394612
40596,28277,2019,1,2019-01-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-01,1375.759313183693,1410.0,-34.24068681630706
40597,28277,2019,2,2019-02-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-02,1361.5791148125104,1387.0,-25.420885187489603
40598,28277,2019,3,2019-03-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-03,1342.532477031359,1366.0,-23.467522968641106
40599,28277,2019,4,2019-04-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-04,1342.6888092324925,1327.0,15.688809232492531
40600,28277,2019,5,2019-05-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-05,1354.3439297969037,1306.0,48.343929796903694
40601,28277,2019,6,2019-06-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-06,1323.4929409837728,1293.0,30.49294098377277
40602,28277,2019,7,2019-07-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-07,1303.554600600202,1295.0,8.554600600202093
40603,28277,2019,8,2019-08-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-08,1323.7209254437591,1304.0,19.720925443759143
40604,28277,2019,9,2019-09-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-09,1289.2589343904795,1319.0,-29.741065609520547
40605,28277,2019,10,2019-10-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-10,1282.9014131198794,1355.0,-72.09858688012059
40606,28277,2019,11,2019-11-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-11,1311.856433075378,1395.0,-83.14356692462206
40607,28277,2019,12,2019-12-01,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,2019-12,1295.0332963390485,1435.0,-139.96670366095145
40668,29205,2019,1,2019-01-01,Columbia,SC,ColumbiaSC,Richland County,2019-01,823.1178040501052,820.0,3.1178040501051782
40669,29205,2019,2,2019-02-01,Columbia,SC,ColumbiaSC,Richland County,2019-02,817.0655951462194,816.0,1.0655951462193798
40670,29205,2019,3,2019-03-01,Columbia,SC,ColumbiaSC,Richland County,2019-03,827.569473419841,822.0,5.569473419840961
40671,29205,2019,4,2019-04-01,Columbia,SC,ColumbiaSC,Richland County,2019-04,823.1508666285589,823.0,0.15086662855890154
40672,29205,2019,5,2019-05-01,Columbia,SC,ColumbiaSC,Richland County,2019-05,822.4743466476855,813.0,9.47434664768548
40673,29205,2019,6,2019-06-01,Columbia,SC,ColumbiaSC,Richland County,2019-06,815.2681443470602,815.0,0.26814434706022894
40674,29205,2019,7,2019-07-01,Columbia,SC,ColumbiaSC,Richland County,2019-07,808.1801725905452,803.0,5.180172590545226
40675,29205,2019,8,2019-08-01,Columbia,SC,ColumbiaSC,Richland County,2019-08,805.3304398512443,821.0,-15.66956014875575
40676,29205,2019,9,2019-09-01,Columbia,SC,ColumbiaSC,Richland County,2019-09,817.6784750526599,839.0,-21.321524947340095
40677,29205,2019,10,2019-10-01,Columbia,SC,ColumbiaSC,Richland County,2019-10,817.4325332324461,827.0,-9.567466767553924
40678,29205,2019,11,2019-11-01,Columbia,SC,ColumbiaSC,Richland County,2019-11,820.7813303210268,845.0,-24.218669678973242
40679,29205,2019,12,2019-12-01,Columbia,SC,ColumbiaSC,Richland County,2019-12,798.1174127250999,851.0,-52.88258727490006
40740,29403,2019,1,2019-01-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-01,1773.3548320031935,1823.0,-49.64516799680655
40741,29403,2019,2,2019-02-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-02,1840.195234320918,1850.0,-9.804765679082038
40742,29403,2019,3,2019-03-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-03,1904.6049427146775,1880.0,24.604942714677463
40743,29403,2019,4,2019-04-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-04,1909.428106275246,1920.0,-10.57189372475409
40744,29403,2019,5,2019-05-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-05,1957.007110201454,1939.0,18.007110201453997
40745,29403,2019,6,2019-06-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-06,1932.6147722662483,1931.0,1.6147722662483375
40746,29403,2019,7,2019-07-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-07,1884.8077691736673,1915.0,-30.19223082633266
40747,29403,2019,8,2019-08-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-08,1911.3192120468857,1899.0,12.319212046885696
40748,29403,2019,9,2019-09-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-09,1876.9839047961498,1879.0,-2.0160952038502273
40749,29403,2019,10,2019-10-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-10,1908.9435339860247,1825.0,83.9435339860247
40750,29403,2019,11,2019-11-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-11,1925.8177075835615,1811.0,114.81770758356151
40751,29403,2019,12,2019-12-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-12,1884.3365726919071,1813.0,71.33657269190712
40812,29414,2019,1,2019-01-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-01,1316.8508780843308,1332.0,-15.149121915669184
40813,29414,2019,2,2019-02-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-02,1319.3519219103505,1329.0,-9.648078089649516
40814,29414,2019,3,2019-03-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-03,1329.0134673305909,1324.0,5.013467330590856
40815,29414,2019,4,2019-04-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-04,1337.5833001420992,1318.0,19.583300142099233
40816,29414,2019,5,2019-05-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-05,1340.6514161743692,1312.0,28.65141617436916
40817,29414,2019,6,2019-06-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-06,1335.5891832322388,1319.0,16.589183232238838
40818,29414,2019,7,2019-07-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-07,1293.4405755265464,1326.0,-32.559424473453646
40819,29414,2019,8,2019-08-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-08,1300.8618776032313,1326.0,-25.138122396768722
40820,29414,2019,9,2019-09-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-09,1276.2017515229932,1315.0,-38.79824847700684
40821,29414,2019,10,2019-10-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-10,1301.4599667204102,1317.0,-15.540033279589807
40822,29414,2019,11,2019-11-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-11,1307.692848714012,1312.0,-4.307151285988084
40823,29414,2019,12,2019-12-01,Charleston,SC,Charleston-North Charleston,Charleston County,2019-12,1290.3621667345778,1311.0,-20.63783326542216
40884,29464,2019,1,2019-01-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-01,1539.9933759744274,1539.0,0.9933759744274084
40885,29464,2019,2,2019-02-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-02,1546.0089113485412,1517.0,29.008911348541233
40886,29464,2019,3,2019-03-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-03,1554.8890828217425,1521.0,33.88908282174248
40887,29464,2019,4,2019-04-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-04,1536.302246780137,1528.0,8.302246780137011
40888,29464,2019,5,2019-05-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-05,1549.7587845999415,1536.0,13.758784599941464
40889,29464,2019,6,2019-06-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-06,1535.2197246451046,1548.0,-12.780275354895366
40890,29464,2019,7,2019-07-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-07,1510.1827978944805,1553.0,-42.81720210551953
40891,29464,2019,8,2019-08-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-08,1507.3875312677494,1560.0,-52.61246873225059
40892,29464,2019,9,2019-09-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-09,1484.7164280826055,1561.0,-76.28357191739451
40893,29464,2019,10,2019-10-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-10,1496.4521364356556,1536.0,-39.547863564344425
40894,29464,2019,11,2019-11-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-11,1529.4596677211207,1546.0,-16.540332278879305
40895,29464,2019,12,2019-12-01,Mount Pleasant,SC,Charleston-North Charleston,Charleston County,2019-12,1500.9168755504948,1530.0,-29.08312444950525
40956,29607,2019,1,2019-01-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-01,1020.0538148237034,1014.0,6.053814823703419
40957,29607,2019,2,2019-02-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-02,1012.5297458656821,1032.0,-19.470254134317884
40958,29607,2019,3,2019-03-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-03,1034.659002276308,1045.0,-10.340997723691999
40959,29607,2019,4,2019-04-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-04,1052.8320229003211,1054.0,-1.1679770996788648
40960,29607,2019,5,2019-05-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-05,1046.091366021318,1073.0,-26.90863397868202
40961,29607,2019,6,2019-06-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-06,1057.691146787803,1090.0,-32.30885321219694
40962,29607,2019,7,2019-07-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-07,1044.599654507087,1099.0,-54.40034549291295
40963,29607,2019,8,2019-08-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-08,1029.864075369712,1103.0,-73.13592463028795
40964,29607,2019,9,2019-09-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-09,1043.5404870168843,1114.0,-70.4595129831157
40965,29607,2019,10,2019-10-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-10,1057.8893435414022,1121.0,-63.11065645859776
40966,29607,2019,11,2019-11-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-11,1056.9732548003278,1120.0,-63.02674519967218
40967,29607,2019,12,2019-12-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-12,1047.1254640464426,1151.0,-103.87453595355737
41028,29615,2019,1,2019-01-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-01,996.4116285613334,1004.0,-7.588371438666627
41029,29615,2019,2,2019-02-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-02,986.5376298759038,1008.0,-21.462370124096196
41030,29615,2019,3,2019-03-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-03,1001.2435696611215,1007.0,-5.756430338878545
41031,29615,2019,4,2019-04-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-04,1006.026180522877,1007.0,-0.9738194771230155
41032,29615,2019,5,2019-05-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-05,1008.3520019415024,1008.0,0.35200194150240804
41033,29615,2019,6,2019-06-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-06,1018.0908054465565,1007.0,11.090805446556487
41034,29615,2019,7,2019-07-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-07,1002.5933206599142,1025.0,-22.406679340085816
41035,29615,2019,8,2019-08-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-08,987.6640629139619,1034.0,-46.33593708603814
41036,29615,2019,9,2019-09-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-09,998.5012056449625,1036.0,-37.49879435503749
41037,29615,2019,10,2019-10-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-10,1013.3735880151419,1039.5,-26.126411984858123
41038,29615,2019,11,2019-11-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-11,1007.090088557792,1043.0,-35.909911442208
41039,29615,2019,12,2019-12-01,Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,2019-12,1006.1392133289023,1054.5,-48.360786671097685
41100,30024,2019,1,2019-01-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-01,1491.4873214159431,1444.5,46.98732141594314
41101,30024,2019,2,2019-02-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-02,1488.97943383896,1409.0,79.97943383895995
41102,30024,2019,3,2019-03-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-03,1493.105648403047,1396.0,97.1056484030471
41103,30024,2019,4,2019-04-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-04,1479.8325826579942,1398.0,81.83258265799418
41104,30024,2019,5,2019-05-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-05,1473.454378166829,1399.0,74.45437816682897
41105,30024,2019,6,2019-06-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-06,1515.384722301408,1397.0,118.38472230140792
41106,30024,2019,7,2019-07-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-07,1499.5221173119703,1394.0,105.5221173119703
41107,30024,2019,8,2019-08-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-08,1453.3627534836266,1391.0,62.36275348362665
41108,30024,2019,9,2019-09-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-09,1466.8545327859188,1400.0,66.85453278591876
41109,30024,2019,10,2019-10-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-10,1486.8631466830561,1425.0,61.86314668305613
41110,30024,2019,11,2019-11-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-11,1534.6056049608412,1441.0,93.60560496084122
41111,30024,2019,12,2019-12-01,Suwanee,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-12,1491.7848987048635,1451.0,40.78489870486351
41172,30043,2019,1,2019-01-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-01,1299.213958562481,1301.0,-1.7860414375190885
41173,30043,2019,2,2019-02-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-02,1295.9939442043521,1300.0,-4.006055795647853
41174,30043,2019,3,2019-03-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-03,1296.1816527369963,1299.0,-2.818347263003716
41175,30043,2019,4,2019-04-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-04,1300.0600875795776,1300.0,0.060087579577611905
41176,30043,2019,5,2019-05-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-05,1286.3004102762688,1299.0,-12.699589723731151
41177,30043,2019,6,2019-06-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-06,1323.9938954142306,1299.0,24.993895414230565
41178,30043,2019,7,2019-07-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-07,1319.1291064341558,1298.0,21.1291064341558
41179,30043,2019,8,2019-08-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-08,1279.2533384414087,1299.0,-19.746661558591313
41180,30043,2019,9,2019-09-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-09,1321.8430637231597,1297.0,24.84306372315973
41181,30043,2019,10,2019-10-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-10,1308.8394552792638,1309.0,-0.16054472073619763
41182,30043,2019,11,2019-11-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-11,1338.2815814152161,1315.0,23.281581415216124
41183,30043,2019,12,2019-12-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-12,1304.088090178489,1324.0,-19.911909821511017
41244,30044,2019,1,2019-01-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-01,1130.9109891412943,1144.0,-13.089010858705706
41245,30044,2019,2,2019-02-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-02,1126.2645040686887,1136.0,-9.735495931311334
41246,30044,2019,3,2019-03-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-03,1132.4487767127187,1128.0,4.448776712718654
41247,30044,2019,4,2019-04-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-04,1124.3778084547964,1128.0,-3.6221915452035773
41248,30044,2019,5,2019-05-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-05,1119.449236097402,1140.0,-20.550763902597964
41249,30044,2019,6,2019-06-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-06,1136.9042696265644,1151.0,-14.095730373435572
41250,30044,2019,7,2019-07-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-07,1133.618001722261,1161.0,-27.381998277739058
41251,30044,2019,8,2019-08-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-08,1094.6446507956166,1156.0,-61.3553492043834
41252,30044,2019,9,2019-09-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-09,1111.453245337924,1151.0,-39.546754662075955
41253,30044,2019,10,2019-10-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-10,1099.7347450534699,1150.0,-50.26525494653015
41254,30044,2019,11,2019-11-01,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,2019-11,1122.236237733639,1149.0,-26.763762266361027
